review_id,order_id,customer_id,product_id,review_timestamp,rating,review_title,review_text,helpful_votes,verified_purchase
REV0014790,ORD0001433,CUST000443,PRD01471,2025-07-26 13:47:46,4.0,Would buy again,Setup was straightforward and it works well.,1.0,True
REV0014758,ORD0058567,CUST018969,PRD01402,2026-04-26 21:48:49,3.0,Fast delivery,,0.0,True
REV0008685,ORD0052052,CUST016833,PRD00662,2025-12-06 19:50:42,4.0,Highly recommend,Setup was straightforward and it works well.,2.0,True
REV0008101,ORD0004550,CUST001473,PRD00054,2026-04-12 19:53:15,5.0,Would buy again,Packaging was torn but the item is fine.,3.0,True
REV0012902,ORD0002968,CUST000961,PRD00006,2025-01-29 18:24:07,5.0,Would buy again,Setup was straightforward and it works well.,0.0,True
REV0013234,ORD0030522,CUST009873,PRD00650,2025-06-13 15:27:14,4.0,Exactly what I wanted,Stopped working after two weeks of use.,2.0,True
REV0012630,ORD0061306,CUST019860,PRD00583,2025-08-17 22:06:10,3.0,,Quality is decent for the price paid.,1.0,True
REV0004486,ORD0058405,CUST018908,PRD00244,2025-05-09 00:53:00,,Exactly what I wanted,Item arrived later than the estimated date.,1.0,True
REV0016949,ORD0029576,CUST009560,PRD01205,2026-01-25 11:58:17,5.0,Delivery was slow,Setup was straightforward and it works well.,1.0,True
REV0011671,ORD0040528,CUST013173,PRD00130,2025-07-23 10:56:18,5.0,Value for money,Quality is decent for the price paid.,1.0,True
REV0008616,ORD0053845,CUST017452,PRD00049,2026-04-25 17:57:15,2.0,Fast delivery,Quality is decent for the price paid.,3.0,True
REV0003925,ORD0030660,CUST009910,PRD00838,2026-06-27 12:35:16,4.0,,Rider was polite and the package was sealed.,2.0,True
REV0009941,ORD0051205,CUST016539,PRD00862,2025-10-29 16:48:39,4.0,Poor packaging,Colour is slightly different from the pictures.,2.0,True
REV0018292,ORD0056454,CUST018307,PRD00832,2025-07-23 19:12:22,,Average,"Product works as expected, no complaints so far.",0.0,True
REV0014713,ORD0027036,CUST008749,PRD00233,,5.0,Damaged on arrival,Packaging was torn but the item is fine.,0.0,True
REV0014644,ORD0046001,CUST014893,PRD00798,2026-04-19 13:17:13,3.0,Damaged on arrival,Colour is slightly different from the pictures.,0.0,True
REV0016247,ORD0048679,CUST015721,PRD01106,2026-02-08 21:46:07,3.0,Poor packaging,Customer service resolved my issue quickly.,1.0,True
REV0007851,ORD0053624,CUST017365,PRD00338,2026-03-19 22:25:33,5.0,Very good,Setup was straightforward and it works well.,0.0,True
REV0010855,ORD0054361,CUST017635,PRD00677,2025-12-15 18:49:45,3.0,Not as described,,3.0,True
REV0012427,ORD0055423,CUST017959,PRD00057,2026-04-23 20:22:20,5.0,Very good,Rider was polite and the package was sealed.,2.0,True
REV0017057,ORD0011191,CUST003617,PRD01105,2026-03-12 16:21:44,5.0,Delivery was slow,Customer service resolved my issue quickly.,0.0,True
REV0003114,ORD0000266,CUST000078,PRD00949,2025-07-19 08:48:15,3.0,Exactly what I wanted,Stopped working after two weeks of use.,1.0,True
REV0003304,ORD0005224,CUST001682,PRD00495,2025-07-07 11:47:30,3.0,Poor packaging,Quality is decent for the price paid.,2.0,True
REV0009537,ORD0054384,CUST017647,PRD00080,2025-07-30 21:21:13,4.0,Not as described,Rider was polite and the package was sealed.,0.0,True
REV0013580,ORD0010511,CUST003383,PRD00339,2025-06-23 20:53:27,4.0,Poor packaging,Setup was straightforward and it works well.,3.0,True
REV0001691,ORD0000873,CUST000251,PRD00361,2025-03-28 19:30:02,3.0,Fast delivery,Item arrived later than the estimated date.,2.0,True
REV0014113,ORD0021103,CUST006872,PRD00172,2026-07-02 15:54:18,,Very good,,0.0,True
REV0011144,ORD0018024,CUST005831,PRD00515,2025-05-15 19:07:39,4.0,Delivery was slow,"Product works as expected, no complaints so far.",1.0,True
REV0005049,ORD0061205,CUST019831,PRD01364,2025-10-29 18:37:17,3.0,Highly recommend,Item arrived later than the estimated date.,1.0,True
REV0016557,ORD0050016,CUST016184,PRD01232,2025-12-30 22:20:41,5.0,,,1.0,True
REV0017151,ORD0060032,CUST019473,PRD00170,2025-12-03 11:04:14,4.0,Not as described,Stopped working after two weeks of use.,1.0,True
REV0003309,ORD0015164,CUST004901,PRD00348,2025-12-11 20:43:52,4.0,Damaged on arrival,Setup was straightforward and it works well.,0.0,True
REV0001505,ORD0019095,CUST006191,PRD01259,2025-11-08 07:57:10,3.0,Value for money,Setup was straightforward and it works well.,2.0,True
REV0001807,ORD0009108,CUST002948,PRD00858,2025-03-04 22:00:52,3.0,Damaged on arrival,"Good value, I have ordered a second one.",1.0,True
REV0015031,ORD0004276,CUST001389,PRD00057,2025-02-06 20:25:40,4.0,Not as described,Packaging was torn but the item is fine.,2.0,True
REV0003792,ORD0058514,CUST018952,PRD00098,2025-03-25 15:02:12,,Highly recommend,Packaging was torn but the item is fine.,2.0,True
REV0017786,ORD0052285,CUST016917,PRD01492,2026-02-15 17:37:12,5.0,Not as described,,0.0,True
REV0002787,ORD0024532,CUST007938,PRD01012,2025-06-03 20:36:01,5.0,Damaged on arrival,Item arrived later than the estimated date.,1.0,True
REV0009260,ORD0030274,CUST009790,PRD00992,2026-06-11 12:19:40,4.0,Delivery was slow,Stopped working after two weeks of use.,4.0,True
REV0013679,ORD0031401,CUST010137,PRD00476,2026-02-21 15:29:50,4.0,Damaged on arrival,"Good value, I have ordered a second one.",0.0,True
REV0001718,ORD0030891,CUST009981,PRD00935,2025-12-09 13:39:54,5.0,Value for money,"Product works as expected, no complaints so far.",0.0,True
REV0002697,ORD0032919,CUST010667,PRD00784,2026-02-27 10:12:14,,Value for money,"Good value, I have ordered a second one.",1.0,True
REV0001849,ORD0017981,CUST005820,PRD00741,2026-06-26 12:41:23,3.0,Not as described,,1.0,True
REV0004513,ORD0023755,CUST007690,PRD00480,2026-06-23 16:29:26,5.0,Fast delivery,"Product works as expected, no complaints so far.",2.0,True
REV0016341,ORD0047174,CUST015243,PRD00293,2026-06-13 06:45:17,,Not as described,Packaging was torn but the item is fine.,0.0,True
REV0014004,ORD0052589,CUST017038,PRD00276,2025-11-18 00:45:27,5.0,Average,"Good value, I have ordered a second one.",0.0,True
REV0010624,ORD0027642,CUST008941,PRD00190,2026-05-02 12:46:18,3.0,,Quality is decent for the price paid.,3.0,True
REV0012853,ORD0060293,CUST019558,PRD00346,2026-02-13 15:37:11,3.0,Value for money,,3.0,True
REV0006623,ORD0030279,CUST009790,PRD00837,2025-06-23 22:19:46,4.0,Damaged on arrival,Quality is decent for the price paid.,0.0,True
REV0003436,ORD0052754,CUST017095,PRD00087,2026-03-14 00:45:35,4.0,Value for money,Item arrived later than the estimated date.,1.0,True
REV0014880,ORD0014426,CUST004664,PRD00130,2026-04-07 18:15:53,4.0,Value for money,Item arrived later than the estimated date.,0.0,True
REV0013513,ORD0037436,CUST012173,PRD00255,2026-06-06 19:25:24,4.0,Would buy again,Rider was polite and the package was sealed.,0.0,True
REV0000143,ORD0009649,CUST003119,PRD00970,2026-02-12 11:11:11,,Delivery was slow,Rider was polite and the package was sealed.,0.0,True
REV0015397,ORD0048764,CUST015758,PRD00431,2025-12-29 10:05:51,3.0,Very good,Packaging was torn but the item is fine.,4.0,True
REV0016498,ORD0047695,CUST015413,PRD00754,2025-10-03 16:26:26,4.0,Value for money,Item arrived later than the estimated date.,0.0,True
REV0011176,ORD0012418,CUST004009,PRD00183,2026-01-14 12:27:03,5.0,Delivery was slow,Item arrived later than the estimated date.,1.0,True
REV0006993,ORD0054285,CUST017595,PRD00702,2025-07-14 10:08:41,4.0,Very good,Packaging was torn but the item is fine.,0.0,True
REV0018282,ORD0004711,CUST001527,PRD01251,2025-12-15 19:53:51,4.0,,Packaging was torn but the item is fine.,2.0,True
REV0014810,ORD0030368,CUST009821,PRD01329,2026-01-21 22:21:02,4.0,Not as described,,0.0,True
REV0013483,ORD0045756,CUST014801,PRD01225,2026-05-13 13:28:32,4.0,Fast delivery,"Product works as expected, no complaints so far.",1.0,True
REV0014463,ORD0000974,CUST000296,PRD00385,2025-11-12 00:01:01,5.0,Poor packaging,Customer service resolved my issue quickly.,1.0,True
REV0011602,ORD0026312,CUST008524,PRD00468,2025-05-08 15:25:21,4.0,Would buy again,Setup was straightforward and it works well.,1.0,True
REV0001118,ORD0016420,CUST005302,PRD01422,2025-07-03 07:05:21,2.0,Not as described,Colour is slightly different from the pictures.,2.0,True
REV0001757,ORD0018241,CUST005896,PRD01093,2025-04-19 19:34:38,2.0,Very good,,1.0,True
REV0000498,ORD0039632,CUST012879,PRD00429,2025-11-22 21:38:43,3.0,Damaged on arrival,"Product works as expected, no complaints so far.",1.0,True
REV0006752,ORD0047795,CUST015446,PRD00941,2025-05-11 09:41:59,5.0,Fast delivery,"Product works as expected, no complaints so far.",1.0,True
REV0012301,ORD0032441,CUST010508,PRD01375,2026-01-08 09:24:23,3.0,Excellent quality,Quality is decent for the price paid.,3.0,True
REV0000871,ORD0058812,CUST019052,PRD00654,2026-06-01 18:38:47,4.0,Average,"Product works as expected, no complaints so far.",2.0,True
REV0003358,ORD0020630,CUST006728,PRD00435,2026-05-15 15:34:48,4.0,Average,Colour is slightly different from the pictures.,2.0,True
REV0009105,ORD0014355,CUST004646,PRD00742,2026-07-08 18:07:22,3.0,Exactly what I wanted,Setup was straightforward and it works well.,2.0,True
REV0007679,ORD0017223,CUST005586,PRD00564,2026-04-06 20:18:54,5.0,,,0.0,True
REV0000722,ORD0055403,CUST017943,PRD00238,2026-01-20 10:45:42,3.0,Delivery was slow,Packaging was torn but the item is fine.,0.0,True
REV0010998,ORD0018386,CUST005941,PRD00686,2026-04-01 17:45:42,4.0,Exactly what I wanted,Customer service resolved my issue quickly.,1.0,True
REV0011266,ORD0061441,CUST019880,PRD00259,2026-02-12 18:03:43,4.0,Would buy again,Item arrived later than the estimated date.,1.0,True
REV0000887,ORD0000599,CUST000154,PRD00549,2026-01-06 11:02:35,,Value for money,Item arrived later than the estimated date.,2.0,True
REV0018557,ORD0045969,CUST014882,PRD01007,,5.0,Not as described,Setup was straightforward and it works well.,0.0,True
REV0016139,ORD0000630,CUST000165,PRD01083,2025-12-12 17:10:50,,Damaged on arrival,"Product works as expected, no complaints so far.",3.0,True
REV0017291,ORD0006117,CUST002016,PRD01223,2026-05-28 07:14:19,5.0,Poor packaging,Colour is slightly different from the pictures.,3.0,True
REV0008348,ORD0032068,CUST010376,PRD00582,2025-09-24 18:29:17,3.0,Not as described,,2.0,True
REV0009713,ORD0025634,CUST008296,PRD01133,2026-03-16 15:32:34,3.0,Average,"Product works as expected, no complaints so far.",3.0,True
REV0008103,ORD0017979,CUST005820,PRD01299,2026-04-18 12:23:54,4.0,Highly recommend,Quality is decent for the price paid.,3.0,True
REV0004877,ORD0009583,CUST003099,PRD00102,2025-04-27 09:42:04,4.0,Highly recommend,Colour is slightly different from the pictures.,2.0,True
REV0010939,ORD0061026,CUST019779,PRD00972,2025-10-23 21:56:08,4.0,Poor packaging,Stopped working after two weeks of use.,2.0,True
REV0014993,ORD0050309,CUST016274,PRD01188,2025-07-01 08:02:27,4.0,Not as described,Rider was polite and the package was sealed.,3.0,True
REV0015118,ORD0031112,CUST010039,PRD00247,2025-09-15 09:32:35,4.0,Average,"Product works as expected, no complaints so far.",3.0,True
REV0000315,ORD0059035,CUST019138,PRD00822,2026-07-06 13:41:31,4.0,Value for money,Stopped working after two weeks of use.,3.0,True
REV0017346,ORD0035016,CUST011385,PRD01005,2026-03-31 15:26:35,4.0,Highly recommend,,0.0,True
REV0017936,ORD0019518,CUST006363,PRD00348,2026-03-17 11:46:59,4.0,Delivery was slow,Customer service resolved my issue quickly.,1.0,True
REV0014956,ORD0010070,CUST003235,PRD00853,2025-10-22 02:20:27,4.0,Fast delivery,"Product works as expected, no complaints so far.",1.0,True
REV0016409,ORD0038760,CUST012598,PRD00853,2026-05-08 21:41:39,4.0,Fast delivery,Quality is decent for the price paid.,3.0,True
REV0004205,ORD0040846,CUST013279,PRD01496,2026-05-21 13:40:33,3.0,Would buy again,Quality is decent for the price paid.,0.0,True
REV0005851,ORD0048325,CUST015602,PRD00497,2026-07-29 13:21:52,4.0,Excellent quality,Setup was straightforward and it works well.,3.0,True
REV0006130,ORD0044155,CUST014318,PRD00470,2026-04-19 18:19:54,3.0,,,5.0,True
REV0005448,ORD0036682,CUST011905,PRD00130,2026-04-24 17:41:53,,,Rider was polite and the package was sealed.,2.0,True
REV0003130,ORD0003390,CUST001074,PRD00584,2025-10-26 07:01:09,5.0,Would buy again,,3.0,True
REV0001997,ORD0004236,CUST001378,PRD00458,2026-05-17 12:56:03,5.0,Average,"Good value, I have ordered a second one.",0.0,True
REV0016321,ORD0046195,CUST014949,PRD00218,2025-03-03 18:20:02,4.0,Value for money,,0.0,True
REV0003969,ORD0043492,CUST014085,PRD00809,2026-04-20 15:59:12,5.0,,Colour is slightly different from the pictures.,1.0,True
REV0015077,ORD0048615,CUST015701,PRD00536,2025-02-27 10:48:53,3.0,Very good,Stopped working after two weeks of use.,1.0,True
REV0002980,ORD0014148,CUST004560,PRD00571,2026-06-21 12:17:53,3.0,Value for money,"Product works as expected, no complaints so far.",3.0,True
REV0010166,ORD0015428,CUST004981,PRD01203,2025-10-06 13:26:37,4.0,Very good,Packaging was torn but the item is fine.,2.0,True
REV0000337,ORD0021319,CUST006916,PRD00886,2026-01-09 15:42:37,5.0,Exactly what I wanted,Rider was polite and the package was sealed.,2.0,True
REV0010957,ORD0056929,CUST018429,PRD00764,2026-07-05 08:56:57,4.0,Very good,Customer service resolved my issue quickly.,0.0,True
REV0002548,ORD0021802,CUST007034,PRD00822,2026-02-04 18:00:35,4.0,Exactly what I wanted,Rider was polite and the package was sealed.,0.0,True
REV0017371,ORD0053851,CUST017452,PRD01389,2026-05-07 12:37:55,3.0,,Stopped working after two weeks of use.,0.0,True
REV0015226,ORD0005742,CUST001878,PRD01104,2025-09-30 09:58:19,5.0,Poor packaging,,2.0,True
REV0002986,ORD0017752,CUST005727,PRD00626,2026-02-10 19:37:40,3.0,Excellent quality,Customer service resolved my issue quickly.,3.0,True
REV0014963,ORD0018099,CUST005863,PRD00622,2025-05-03 14:03:52,5.0,Delivery was slow,Rider was polite and the package was sealed.,2.0,True
REV0004621,ORD0055232,CUST017902,PRD00878,2026-01-08 20:08:21,2.0,Value for money,Packaging was torn but the item is fine.,0.0,True
REV0006532,ORD0037816,CUST012326,PRD00407,2026-05-19 11:29:46,5.0,Not as described,Item arrived later than the estimated date.,1.0,True
REV0011670,ORD0001466,CUST000450,PRD00317,2026-07-06 06:35:47,5.0,Fast delivery,Customer service resolved my issue quickly.,0.0,True
REV0014427,ORD0045428,CUST014714,PRD00585,2026-06-25 20:20:20,4.0,Would buy again,Stopped working after two weeks of use.,0.0,True
REV0003559,ORD0013509,CUST004373,PRD00330,2026-02-09 16:46:25,5.0,Delivery was slow,,0.0,True
REV0014874,ORD0049958,CUST016166,PRD01245,2025-07-07 13:53:40,3.0,Fast delivery,"Product works as expected, no complaints so far.",1.0,True
REV0011002,ORD0040227,CUST013081,PRD00926,2026-04-20 17:57:25,5.0,Value for money,,4.0,True
REV0004821,ORD0012200,CUST003955,PRD01051,2025-05-28 19:17:19,4.0,Not as described,"Good value, I have ordered a second one.",2.0,True
REV0013054,ORD0045585,CUST014752,PRD00145,2025-12-30 21:35:25,2.0,Excellent quality,Colour is slightly different from the pictures.,4.0,True
REV0016138,ORD0027528,CUST008904,PRD00465,2026-03-22 19:31:53,3.0,Exactly what I wanted,Rider was polite and the package was sealed.,4.0,True
REV0013439,ORD0032185,CUST010405,PRD00541,2025-11-02 21:51:44,3.0,Delivery was slow,Setup was straightforward and it works well.,2.0,True
REV0003417,ORD0035940,CUST011662,PRD01408,2025-12-22 20:50:51,5.0,Highly recommend,Setup was straightforward and it works well.,2.0,True
REV0000308,ORD0029763,CUST009621,PRD01136,2026-06-02 12:58:56,3.0,Delivery was slow,Customer service resolved my issue quickly.,3.0,True
REV0007870,ORD0037576,CUST012251,PRD01075,2026-01-04 20:41:38,3.0,Fast delivery,Customer service resolved my issue quickly.,4.0,True
REV0012101,ORD0015921,CUST005136,PRD00029,2026-04-13 12:59:23,5.0,Delivery was slow,Quality is decent for the price paid.,2.0,True
REV0016544,ORD0036409,CUST011833,PRD00952,2026-02-07 13:33:45,,Poor packaging,Customer service resolved my issue quickly.,1.0,True
REV0000349,ORD0018992,CUST006163,PRD00484,2025-08-27 08:28:46,4.0,Average,"Good value, I have ordered a second one.",0.0,True
REV0005919,ORD0016717,CUST005400,PRD00343,2026-04-12 23:13:09,4.0,Not as described,"Good value, I have ordered a second one.",0.0,True
REV0017794,ORD0027460,CUST008878,PRD01300,2026-05-07 17:59:49,3.0,Average,Packaging was torn but the item is fine.,2.0,True
REV0013489,ORD0011105,CUST003585,PRD00558,2025-12-01 19:01:26,5.0,Value for money,Rider was polite and the package was sealed.,1.0,True
REV0007244,ORD0023706,CUST007666,PRD00484,2026-07-02 13:39:52,2.0,Delivery was slow,Quality is decent for the price paid.,4.0,True
REV0018468,ORD0031689,CUST010245,PRD00401,2026-03-22 21:23:59,5.0,Excellent quality,,2.0,True
REV0014080,ORD0021213,CUST006887,PRD00944,2026-05-03 07:55:09,2.0,Very good,"Product works as expected, no complaints so far.",1.0,True
REV0004483,ORD0027256,CUST008829,PRD01241,2025-11-18 21:30:31,4.0,Fast delivery,"Product works as expected, no complaints so far.",2.0,True
REV0011146,ORD0027194,CUST008809,PRD01309,2025-01-17 23:52:59,3.0,Would buy again,Colour is slightly different from the pictures.,2.0,True
REV0011875,ORD0020270,CUST006618,PRD01291,2026-05-25 16:54:58,4.0,Excellent quality,"Product works as expected, no complaints so far.",2.0,True
REV0009760,ORD0038528,CUST012529,PRD01420,2026-02-05 19:11:07,5.0,Very good,Setup was straightforward and it works well.,1.0,True
REV0009422,ORD0025444,CUST008210,PRD01187,2025-12-08 07:35:16,5.0,Fast delivery,Stopped working after two weeks of use.,1.0,True
REV0010246,ORD0007650,CUST002456,PRD00913,2026-05-31 15:51:52,4.0,Average,Colour is slightly different from the pictures.,2.0,True
REV0008264,ORD0038921,CUST012661,PRD01102,2025-12-19 16:23:26,4.0,Poor packaging,Colour is slightly different from the pictures.,1.0,True
REV0014776,ORD0048144,CUST015546,PRD01186,2025-10-31 17:53:34,3.0,Highly recommend,Colour is slightly different from the pictures.,1.0,True
REV0006856,ORD0010200,CUST003266,PRD00957,2026-02-04 21:08:29,3.0,Fast delivery,Packaging was torn but the item is fine.,1.0,True
REV0008598,ORD0049064,CUST015850,PRD00730,2026-01-21 13:44:11,4.0,Highly recommend,Packaging was torn but the item is fine.,1.0,True
REV0015751,ORD0039261,CUST012788,PRD00774,2025-11-20 13:22:31,4.0,Highly recommend,Colour is slightly different from the pictures.,3.0,True
REV0014749,ORD0043147,CUST013970,PRD00864,2026-06-06 09:39:38,4.0,Value for money,Setup was straightforward and it works well.,3.0,True
